timestamp,open,high,low,close,volume,target
2023-01-04 02:00:00,46941.3616085499,46004.270070552964,45310.54518307167,45711.61758601685,596.8424627667822,1
2023-01-04 03:00:00,45711.61758601685,46491.38606828795,45961.75248180398,46087.322515746746,953.607976265941,1
2023-01-04 04:00:00,46087.322515746746,46253.11879172157,46035.38454263625,46127.440178826175,881.6211783081216,0
2023-01-04 05:00:00,46127.440178826175,46212.98401665094,45982.396967334746,45989.51574210974,819.8697303525837,1
2023-01-04 06:00:00,45989.51574210974,46115.40454945682,46018.6095549643,46031.71607887962,341.8096234464515,0
2023-01-04 07:00:00,46031.71607887962,45602.99159837294,44965.15349854868,45116.803999238466,332.09891688988205,0
2023-01-04 08:00:00,45116.803999238466,45056.15490511462,44976.282535497325,45017.69506416139,985.9619626331969,1
2023-01-04 09:00:00,45017.69506416139,45469.509247677655,45155.68503379542,45178.45891264033,345.07659386743205,1
2023-01-04 10:00:00,45178.45891264033,45891.04241982034,45621.87554734767,45846.14866641624,346.6496986184854,0
2023-01-04 11:00:00,45846.14866641624,46065.898269435194,45444.90020408638,45608.541731652746,846.7676233364815,0
2023-01-04 12:00:00,45608.541731652746,45297.713258725875,45017.51587351954,45239.799589379465,640.465174390288,0
2023-01-04 13:00:00,45239.799589379465,45238.71550319248,44897.95634724629,45012.80570843622,922.9707513324638,1
2023-01-04 14:00:00,45012.80570843622,45842.96110002406,45134.23090138464,45424.85388512837,567.0259347545538,1
2023-01-04 15:00:00,45424.85388512837,45653.49066648144,45528.942914946936,45574.188596337015,642.8368985197494,0
2023-01-04 16:00:00,45574.188596337015,45471.36361469733,45013.91556984348,45332.75468196389,359.82436309362987,1
2023-01-04 17:00:00,45332.75468196389,45871.02023997871,45364.08436038122,45565.43294827958,367.4095440608575,1
2023-01-04 18:00:00,45565.43294827958,45826.17558861651,45009.35641020425,45609.6667539356,697.3040488263833,1
2023-01-04 19:00:00,45609.6667539356,46073.41081898238,46010.23797452886,46051.46250614634,293.44634073168106,0
2023-01-04 20:00:00,46051.46250614634,45859.77107270512,45700.26036917676,45728.156788846165,546.7296224811128,0
2023-01-04 21:00:00,45728.156788846165,45963.35885299591,45353.3660566744,45578.32292871224,793.8209833712398,0
2023-01-04 22:00:00,45578.32292871224,45407.54892696978,44997.63834724864,45399.60660844785,719.5621567849624,0
2023-01-04 23:00:00,45399.60660844785,45083.65293950733,44645.62092510566,44735.17657934004,837.1920859067798,1
2023-01-05 00:00:00,44735.17657934004,45009.51974259698,44649.4653618931,44867.64650817211,344.9306235069664,1
2023-01-05 01:00:00,44867.64650817211,45381.28673325915,44727.43253664062,44984.77586488474,182.42386599397074,1
2023-01-05 02:00:00,44984.77586488474,45003.818853606426,44847.465027335995,44987.0761418943,266.61963595475765,0
2023-01-05 03:00:00,44987.0761418943,45120.439670085936,44854.701815176515,44881.54224958374,759.0023977686051,0
2023-01-05 04:00:00,44881.54224958374,44370.145318171075,44007.199279935856,44246.30203200214,723.0489080660673,0
2023-01-05 05:00:00,44246.30203200214,44160.14231615841,43920.74441400501,44060.18203200789,540.4824672788264,0
2023-01-05 06:00:00,44060.18203200789,44003.502313742465,43863.58441053325,43909.181392176084,262.5178106146002,0
2023-01-05 07:00:00,43909.181392176084,43735.1613322397,43527.758060948116,43556.908010765364,130.55138072721897,0
2023-01-05 08:00:00,43556.908010765364,43721.71461623707,43257.66645750019,43486.656941700494,931.9565758388774,1
2023-01-05 09:00:00,43486.656941700494,43908.854361989695,43644.809437295255,43662.36515167343,860.0944586815633,1
2023-01-05 10:00:00,43662.36515167343,44694.62061204002,44371.13490861975,44485.918527299356,133.30687124394336,1
2023-01-05 11:00:00,44485.918527299356,44876.67586147168,44451.941870767216,44563.581070882465,208.51019719955093,1
2023-01-05 12:00:00,44563.581070882465,44727.97760530345,44571.406244281476,44678.35474805058,405.8874673912595,0
2023-01-05 13:00:00,44678.35474805058,44703.36146839461,44614.96151027335,44645.09353770914,383.7613040475493,0
2023-01-05 14:00:00,44645.09353770914,44105.26097338969,43745.42218262179,43788.45633386424,386.8772526388629,0
2023-01-05 15:00:00,43788.45633386424,43966.78639760312,43714.895030298874,43776.84631709074,654.2768693640741,1
2023-01-05 16:00:00,43776.84631709074,43821.234719160435,43569.85588336724,43803.21320353309,945.1609286616066,1
2023-01-05 17:00:00,43803.21320353309,45156.68536748336,44728.82281230731,44882.19239778422,461.73782224831797,0
2023-01-05 18:00:00,44882.19239778422,45310.76213265526,44714.58825889813,44795.85657947292,886.3094027677049,1
2023-01-05 19:00:00,44795.85657947292,45308.76611230948,44535.85978748967,44930.937294463896,763.8240714300024,0
2023-01-05 20:00:00,44930.937294463896,45009.7051417907,44852.05871204712,44915.34097098384,419.1599418766989,0
2023-01-05 21:00:00,44915.34097098384,44613.734807235356,44157.17310201598,44390.425245534025,310.246975944919,1
2023-01-05 22:00:00,44390.425245534025,44905.51551609813,44845.15060457523,44897.729152700216,445.8939824437135,1
2023-01-05 23:00:00,44897.729152700216,45477.469772799275,45080.93657226043,45235.33000912561,954.9650655552028,1
2023-01-06 00:00:00,45235.33000912561,45817.54774379877,45544.37378714766,45593.15592084814,950.2588200622693,0
2023-01-06 01:00:00,45593.15592084814,45700.28696103418,45028.56802269913,45178.53748065894,250.3305514828677,1
2023-01-06 02:00:00,45178.53748065894,45850.42722622246,45699.497810384295,45812.299434201756,646.9631153909733,0
2023-01-06 03:00:00,45812.299434201756,45524.65539187541,45153.374662958224,45170.079227693815,258.87522880495743,1
2023-01-06 04:00:00,45170.079227693815,45576.72549899741,45308.97207454123,45435.163041916734,801.626026210078,1
2023-01-06 05:00:00,45435.163041916734,46545.54033322172,46391.37191750849,46430.40012686433,972.1923671267302,0
2023-01-06 06:00:00,46430.40012686433,46296.996530389166,45839.30271333597,45970.490147704215,726.418556248413,0
2023-01-06 07:00:00,45970.490147704215,45788.694609768885,45624.098895501666,45710.1603057105,301.9965146529946,1
2023-01-06 08:00:00,45710.1603057105,45802.13554003146,45408.94135526856,45755.711104438895,633.6459413575328,0
2023-01-06 09:00:00,45755.711104438895,45716.57373288857,45487.8526138601,45525.3422386603,889.7147763673423,0
2023-01-06 10:00:00,45525.3422386603,44956.72150391731,44732.514653251725,44819.39740469769,899.8732718820795,1
2023-01-06 11:00:00,44819.39740469769,44972.00693554495,44607.126764318564,44850.12691684848,595.7716335482254,0
2023-01-06 12:00:00,44850.12691684848,44412.94135333024,44196.5654112378,44373.682352999924,435.41966531108255,1
2023-01-06 13:00:00,44373.682352999924,44780.91577299115,44371.90711802893,44583.832753817835,546.2881615708937,0
2023-01-06 14:00:00,44583.832753817835,44288.242786820585,44124.49023758991,44173.91819092897,866.0862226438918,1
2023-01-06 15:00:00,44173.91819092897,45639.30573966073,44663.40003086167,44858.584947014475,633.1670061935658,0
2023-01-06 16:00:00,44858.584947014475,44616.146569300225,44274.865069248706,44507.22860352154,710.2145373031572,0
2023-01-06 17:00:00,44507.22860352154,44727.537909867126,44261.28568745848,44363.88794825991,890.7669877196422,1
2023-01-06 18:00:00,44363.88794825991,44856.88039851291,44476.863108708865,44724.79581501359,865.5235561848177,0
2023-01-06 19:00:00,44724.79581501359,44263.883617316256,44016.36961159081,44174.29426272864,853.3119955273048,1
2023-01-06 20:00:00,44174.29426272864,44510.906982748216,44015.92159889747,44274.77308357048,656.7502403936659,1
2023-01-06 21:00:00,44274.77308357048,44999.10011194328,44745.73309128976,44853.50757190736,892.7836832790356,0
2023-01-06 22:00:00,44853.50757190736,44169.37164676081,44100.120752442665,44132.494957576295,401.6069688332277,1
2023-01-06 23:00:00,44132.494957576295,44366.41509049002,44104.558722858375,44213.978485883046,836.170321707156,1
2023-01-07 00:00:00,44213.978485883046,44335.25413808546,44045.5212933722,44328.883008620556,105.74728454515022,1
2023-01-07 01:00:00,44328.883008620556,44858.12372915345,44342.75978162794,44675.456354785354,983.0675602246811,0
2023-01-07 02:00:00,44675.456354785354,44422.84657473479,43958.20883523207,44122.84297981681,670.6051327896503,0
2023-01-07 03:00:00,44122.84297981681,43865.71224271929,43493.712403436904,43540.21998180902,196.28257494426256,1
2023-01-07 04:00:00,43540.21998180902,43822.04895772735,43422.26875676753,43767.47448765511,966.6928034730952,1
2023-01-07 05:00:00,43767.47448765511,44162.81334435114,43581.06751860579,43897.45717874469,938.8252949590158,1
2023-01-07 06:00:00,43897.45717874469,44105.649122033305,43964.71017403065,44007.41717046109,370.8672102521346,1
2023-01-07 07:00:00,44007.41717046109,44240.020828859844,44121.31983333193,44159.880079294024,623.953414158646,0
2023-01-07 08:00:00,44159.880079294024,44121.653205678136,43525.55027314653,43859.58197773541,141.16783043126156,1
2023-01-07 09:00:00,43859.58197773541,44042.13921354116,43845.87164884688,43961.447478438065,122.12822481292136,1
2023-01-07 10:00:00,43961.447478438065,44435.40839377851,44075.791640659736,44090.28637986103,714.9658389458547,0
2023-01-07 11:00:00,44090.28637986103,44147.63453694673,43686.35500131076,43775.3267938946,997.4120501419401,1
2023-01-07 12:00:00,43775.3267938946,44914.92541057518,44101.829075232,44592.07568338541,247.26143907250227,1
2023-01-07 13:00:00,44592.07568338541,44948.67307886596,44582.19380026116,44803.36761809119,298.69265150988434,0
2023-01-07 14:00:00,44803.36761809119,44323.588361870694,44144.76578966427,44269.62353279231,689.0600928530217,1
2023-01-07 15:00:00,44269.62353279231,44609.83121908921,44304.73337063534,44560.27734362547,949.254328150839,0
2023-01-07 16:00:00,44560.27734362547,44533.37960683978,43889.86391896697,44125.9564881547,457.83495816651487,1
2023-01-07 17:00:00,44125.9564881547,44672.92527299046,44427.33151571619,44473.26509792706,306.95914530197757,1
2023-01-07 18:00:00,44473.26509792706,45270.05497823414,44663.766142423694,44988.530381191886,877.9224248556734,0
2023-01-07 19:00:00,44988.530381191886,44732.09319590641,44612.86442411867,44619.31746706716,266.972964132809,1
2023-01-07 20:00:00,44619.31746706716,45126.36678137374,44946.28755503974,45049.16932057663,793.8296601796468,1
2023-01-07 21:00:00,45049.16932057663,45339.14843115506,45097.71877058686,45235.123699275304,663.5982894682738,1
2023-01-07 22:00:00,45235.123699275304,45651.79731837843,45445.306015703194,45606.98362953127,816.8835618785587,1
2023-01-07 23:00:00,45606.98362953127,46711.551490287224,46460.48993507333,46472.053694616356,212.66721298229538,0
2023-01-08 00:00:00,46472.053694616356,46514.7978260904,45940.57666338562,46358.01679758729,280.472254030303,0
2023-01-08 01:00:00,46358.01679758729,46179.0229682713,46005.31256828121,46008.599659904954,623.774261722959,0
2023-01-08 02:00:00,46008.599659904954,45791.01050954184,45450.550392141064,45599.34652706146,379.3257630312164,0
2023-01-08 03:00:00,45599.34652706146,45289.95936136083,45221.6009727505,45227.34236821667,165.202199015103,0
2023-01-08 04:00:00,45227.34236821667,45294.675515917515,44644.765829440264,45192.471314128205,640.0184933073733,1
2023-01-08 05:00:00,45192.471314128205,45578.712664898296,45098.684297358945,45346.64632248479,874.1101574702841,1
2023-01-08 06:00:00,45346.64632248479,45691.968578962216,45461.26863898231,45472.11632066383,317.8405142762747,1
2023-01-08 07:00:00,45472.11632066383,46398.89760587059,45843.07248891465,45848.25404985054,732.2184734896936,1
2023-01-08 08:00:00,45848.25404985054,45904.87588415065,45848.051045035885,45854.21519027001,393.8151774195927,1
2023-01-08 09:00:00,45854.21519027001,46724.55671882693,46511.96192771661,46520.721833873635,415.5642380882627,0
2023-01-08 10:00:00,46520.721833873635,46629.96539536019,46332.389667723495,46397.601564668665,610.7867634354023,1
2023-01-08 11:00:00,46397.601564668665,47895.34406381499,47511.16104066154,47659.69481646788,280.1352198203291,1
2023-01-08 12:00:00,47659.69481646788,48293.436607240306,47736.16858135643,47957.88596497898,128.42753034307782,0
2023-01-08 13:00:00,47957.88596497898,47977.5807069357,47461.72018608651,47546.81132153266,883.8722113714771,0
2023-01-08 14:00:00,47546.81132153266,47248.17495057479,46888.25118572499,47037.63608602309,405.50517328852544,1
2023-01-08 15:00:00,47037.63608602309,47291.64656200245,47040.038573194164,47264.57970492063,835.5679929662443,0
2023-01-08 16:00:00,47264.57970492063,47648.2966909951,46996.45405160718,47158.96095863946,573.7623948425019,1
2023-01-08 17:00:00,47158.96095863946,47583.429568150204,47447.100113502405,47495.67617289284,154.31687559150743,1
2023-01-08 18:00:00,47495.67617289284,47875.873363039405,47604.987349366565,47720.44358258858,884.6052099329816,0
2023-01-08 19:00:00,47720.44358258858,47931.646424412334,47559.489545892626,47685.68930241234,810.7286564282313,0
2023-01-08 20:00:00,47685.68930241234,47287.6475367288,46775.436925026006,47281.88988098189,599.8271958438681,0
2023-01-08 21:00:00,47281.88988098189,46782.919889184835,46390.24599794759,46565.64148434081,996.7005244510677,0
2023-01-08 22:00:00,46565.64148434081,46366.52770538421,46329.89704005175,46357.718932587304,279.5882058362306,1
2023-01-08 23:00:00,46357.718932587304,46872.14002025993,46705.260554414715,46754.72587860184,127.58725198522546,1
2023-01-09 00:00:00,46754.72587860184,46915.1214846642,46463.91874938331,46854.824821793154,881.4452548675424,0
2023-01-09 01:00:00,46854.824821793154,46486.96297466626,46069.125909093425,46271.1360992905,482.94400100326783,1
2023-01-09 02:00:00,46271.1360992905,46635.34785034487,46011.890712111795,46351.26888118912,988.884607362452,1
2023-01-09 03:00:00,46351.26888118912,46893.22171435984,46064.165556393644,46529.86837591319,752.7318943736228,0
2023-01-09 04:00:00,46529.86837591319,46367.34698121188,46109.73088865527,46118.610674218085,910.6316776101327,1
2023-01-09 05:00:00,46118.610674218085,46566.6328576872,46057.22710283004,46189.506557337634,633.1152957340261,1
2023-01-09 06:00:00,46189.506557337634,46557.59472167075,45897.47865601293,46216.39287716119,759.8017201737529,0
2023-01-09 07:00:00,46216.39287716119,45779.9008720341,45531.531895942695,45688.153233846526,918.1292685990769,1
2023-01-09 08:00:00,45688.153233846526,45977.78158438014,45697.64457514854,45851.61967129378,974.2555846374756,1
2023-01-09 09:00:00,45851.61967129378,46183.39855267428,46041.54726890023,46108.748459499606,543.0500708032314,1
2023-01-09 10:00:00,46108.748459499606,46734.81076581539,46521.761628363754,46608.12983290278,500.77472950239894,1
2023-01-09 11:00:00,46608.12983290278,47625.48672585321,47043.898539981594,47099.287261497004,633.6557662914347,0
2023-01-09 12:00:00,47099.287261497004,46534.5924687278,46190.3691531001,46450.41480836924,972.4710901017588,0
2023-01-09 13:00:00,46450.41480836924,46200.528309976944,45728.172861764346,46014.79118715192,392.6710578022254,1
2023-01-09 14:00:00,46014.79118715192,46359.94366363724,46171.65147714383,46251.78358989817,972.8389405706903,1
2023-01-09 15:00:00,46251.78358989817,46851.082875552216,46426.10110432928,46489.41875602939,166.1470725970114,1
2023-01-09 16:00:00,46489.41875602939,46746.81042922084,46429.09760239911,46728.861431709454,403.30285878815766,1
2023-01-09 17:00:00,46728.861431709454,48592.10507289615,48229.84980081114,48529.19899131334,323.84284532886693,1
2023-01-09 18:00:00,48529.19899131334,49172.479852793724,48598.7669190388,48806.247583270146,250.33771711085487,1
2023-01-09 19:00:00,48806.247583270146,49569.53567070522,49058.758434536336,49360.474561087234,527.1677881748325,1
2023-01-09 20:00:00,49360.474561087234,49926.536201373994,49724.22652731321,49831.37435886862,626.8189279570769,1
2023-01-09 21:00:00,49831.37435886862,50232.03522481953,50060.743892661456,50155.97157184773,200.7276574579551,0
2023-01-09 22:00:00,50155.97157184773,50015.74476255953,49988.540061032494,49997.84521913114,578.0525752009288,1
2023-01-09 23:00:00,49997.84521913114,50410.289450249904,50116.622247037834,50377.31347525421,940.4875157751144,0
2023-01-10 00:00:00,50377.31347525421,50007.63896783922,49488.554766139845,49987.98489431081,137.41557314535288,0
2023-01-10 01:00:00,49987.98489431081,49904.34884479914,49756.765365588435,49869.6040449467,881.1264650680199,0
2023-01-10 02:00:00,49869.6040449467,49875.19917437959,48908.884797692896,49627.55516546582,539.9619222312282,1
2023-01-10 03:00:00,49627.55516546582,49884.52547393019,49568.00904298321,49668.187299156016,126.97623088541016,1
2023-01-10 04:00:00,49668.187299156016,51099.41351597521,50553.60740577981,50817.83625138737,281.66810691065353,0
2023-01-10 05:00:00,50817.83625138737,49937.89352542573,49706.68053613734,49868.93248343695,499.375197374114,1
2023-01-10 06:00:00,49868.93248343695,50259.03504007443,50156.57532712718,50211.16311443552,723.3633570035481,0
2023-01-10 07:00:00,50211.16311443552,49409.02917993614,48906.54410176225,49401.39971778009,656.0625161810924,0
2023-01-10 08:00:00,49401.39971778009,49217.69722020265,48909.96453426025,49168.25877036588,127.34835372715318,1
2023-01-10 09:00:00,49168.25877036588,49752.775598392785,49592.03529303123,49703.67681776424,708.8620471995218,1
2023-01-10 10:00:00,49703.67681776424,49894.46458902261,49451.386024430874,49735.62635071384,454.4779650887426,0
2023-01-10 11:00:00,49735.62635071384,49389.4222714874,49126.63325676701,49199.6032349486,692.0607741427324,0
2023-01-10 12:00:00,49199.6032349486,48863.341694143404,48767.3802485051,48847.67664806782,883.6781053035332,1
2023-01-10 13:00:00,48847.67664806782,49263.397298014934,48826.73576807633,49179.644358974976,764.6042883261939,0
2023-01-10 14:00:00,49179.644358974976,48880.05183423813,48585.11678724495,48820.452646979866,394.32984540691484,1
2023-01-10 15:00:00,48820.452646979866,49182.2374547806,48786.70140021927,48926.12871020705,786.0566212989542,1
2023-01-10 16:00:00,48926.12871020705,49021.251571756635,48611.731836686384,48948.425247253996,836.0507945575195,0
2023-01-10 17:00:00,48948.425247253996,48658.77638815081,48379.35766336758,48629.47713819532,105.18279444830941,1
2023-01-10 18:00:00,48629.47713819532,49944.337180987,49314.41442699099,49672.06593896946,456.55542244832986,1
2023-01-10 19:00:00,49672.06593896946,50208.179716579594,49598.90749080792,49986.94661373494,503.8242603602776,0
2023-01-10 20:00:00,49986.94661373494,49131.10427687071,48650.65044067386,48974.63967009039,304.54266453683636,1
2023-01-10 21:00:00,48974.63967009039,49107.58593879374,48894.19572925461,49065.95499889806,701.3915186995147,0
2023-01-10 22:00:00,49065.95499889806,48908.949666395994,48192.3105435668,48741.243149906004,441.80720216130686,1
2023-01-10 23:00:00,48741.243149906004,49171.2659209181,48879.948602712066,49156.72975430989,531.2636898667579,0
2023-01-11 00:00:00,49156.72975430989,49105.979938491895,48365.945418782816,48767.15247667167,622.1551323045991,0
2023-01-11 01:00:00,48767.15247667167,49278.34789834106,48534.58381150604,48711.1987813152,788.3949353879154,1
2023-01-11 02:00:00,48711.1987813152,49102.77162771042,48748.280025309956,48957.184138599725,959.9713263594413,1
2023-01-11 03:00:00,48957.184138599725,49443.42290532385,49284.22580671285,49381.033503199076,934.331090316676,0
2023-01-11 04:00:00,49381.033503199076,48972.23804058633,48719.84641235474,48788.31473229317,537.284583267693,0
2023-01-11 05:00:00,48788.31473229317,48836.775694123986,48385.81541845954,48625.117216567676,376.56096843365793,0
2023-01-11 06:00:00,48625.117216567676,48437.70364701539,48057.35049453625,48394.174502301066,380.1769292404033,0
2023-01-11 07:00:00,48394.174502301066,48442.07609947441,47892.159740878065,48078.001213414806,345.3616006601804,1
2023-01-11 08:00:00,48078.001213414806,49167.14612745452,48871.84342259127,48926.79632447943,263.0344145812123,1
2023-01-11 09:00:00,48926.79632447943,49363.00026924408,48989.59252681716,49124.94090135269,572.6470453003542,0
2023-01-11 10:00:00,49124.94090135269,48651.380692652776,48427.97643910722,48505.53240395096,610.5809976660132,1
2023-01-11 11:00:00,48505.53240395096,49292.76869062779,48932.35441290294,48950.74622810314,595.2038879406356,1
2023-01-11 12:00:00,48950.74622810314,50020.85711005859,49882.2285576736,49989.557522666764,956.2630079859913,1
2023-01-11 13:00:00,49989.557522666764,50810.270339254675,50408.71861169275,50505.68233799153,895.785817013567,0
